11,4344       ;              0            ;              0
11,4502       ;              0            ;              0
11,4598       ;              0            ;              0
11,4583       ;              0            ;              0
11,4558       ;              2            ;              0
11,4606       ;              0            ;              0
11,4734       ;              0            ;              0
11,4880       ;              0            ;              0
11,5187       ;              0            ;              0
11,5508       ;              0            ;              0
11,5941       ;              0            ;              0
11,6412       ;              0            ;              0
11,6870       ;              0            ;              0
11,7349       ;              0            ;              0
11,7879       ;              0            ;              0
11,8525       ;              0            ;              0
11,9182       ;              0            ;              0
11,9703       ;              0            ;              0
12,0223       ;              0            ;              0
12,0616       ;              0            ;              0
12,0907       ;              0            ;              0
12,1094       ;              0            ;              0
12,1220       ;              1            ;              1
12,1185       ;              0            ;              0
12,0979       ;              0            ;              0
12,0632       ;              0            ;              0
12,0289       ;              0            ;              0
11,9815       ;              0            ;              0
11,9349       ;              0            ;              0
11,8929       ;              0            ;              0
11,8594       ;              0            ;              0
11,8195       ;              0            ;              0
11,7833       ;              0            ;              0
11,7543       ;              0            ;              0
11,7398       ;              0            ;              0
11,7270       ;              0            ;              0
11,7117       ;              0            ;              0
11,6901       ;              0            ;              0
11,6646       ;              0            ;              0
11,6327       ;              0            ;              0
11,6064       ;              0            ;              0
11,5709       ;              0            ;              0
11,5361       ;              0            ;              0
11,4981       ;              0            ;              0
11,4639       ;              0            ;              0
11,4358       ;              0            ;              0
11,4122       ;              0            ;              0
11,3988       ;              0            ;              0
11,3985       ;              3            ;              0
11,3968       ;              0            ;              0
11,4080       ;              0            ;              0
11,4232       ;              0            ;              0
11,4452       ;              0            ;              0
11,4737       ;              0            ;              0
11,5024       ;              0            ;              0
11,5270       ;              0            ;              0
11,5555       ;              0            ;              0
11,5854       ;              0            ;              0
11,6226       ;              0            ;              0
11,6586       ;              0            ;              0
11,6933       ;              0            ;              0
11,7321       ;              0            ;              0
11,7612       ;              0            ;              0
11,7820       ;              0            ;              0
11,7889       ;              0            ;              0
11,7987       ;              0            ;              0
11,8002       ;              0            ;              0
11,7956       ;              0            ;              0
11,7693       ;              0            ;              0
11,7414       ;              0            ;              0
11,7101       ;              0            ;              0
11,6852       ;              0            ;              0
11,6665       ;              0            ;              0
11,6590       ;              0            ;              0
11,6506       ;              0            ;              0
11,6522       ;              0            ;              0
11,6594       ;              0            ;              0
11,6844       ;              0            ;              0
11,7158       ;              0            ;              0
11,7454       ;              0            ;              0
11,7632       ;              0            ;              0
11,7901       ;              0            ;              0
11,8210       ;              0            ;              0
11,8550       ;              0            ;              0
11,8803       ;              0            ;              0
11,9079       ;              2            ;              0
11,9438       ;              0            ;              0
11,9751       ;              0            ;              0
12,0174       ;              0            ;              0
12,0630       ;              0            ;              0
12,1127       ;              0            ;              0
12,1537       ;              0            ;              0
12,1891       ;              0            ;              0
12,2148       ;              0            ;              0
12,2314       ;              0            ;              0
12,2335       ;              1            ;              1
12,2251       ;              0            ;              0
12,2064       ;              0            ;              0
12,1809       ;              0            ;              0
12,1425       ;              0            ;              0
12,0941       ;              0            ;              0
12,0387       ;              0            ;              0
11,9887       ;              0            ;              0
11,9363       ;              0            ;              0
11,8866       ;              0            ;              0
11,8377       ;              3            ;              0
11,7925       ;              0            ;              0
11,7501       ;              0            ;              0
11,7084       ;              0            ;              0
11,6773       ;              0            ;              0
11,6580       ;              0            ;              0
11,6546       ;              0            ;              0
11,6557       ;              0            ;              0
11,6573       ;              2            ;              0
11,6584       ;              0            ;              0
11,6687       ;              0            ;              0
11,6939       ;              0            ;              0
11,7337       ;              0            ;              0
11,7800       ;              0            ;              0
11,8174       ;              0            ;              0
11,8506       ;              0            ;              0
11,8786       ;              0            ;              0
11,9142       ;              0            ;              0
11,9579       ;              0            ;              0
12,0144       ;              0            ;              0
12,0643       ;              0            ;              0
12,0976       ;              0            ;              0
12,1299       ;              0            ;              0
12,1752       ;              0            ;              0
12,2614       ;              0            ;              0
12,3703       ;              0            ;              0
12,5144       ;              0            ;              0
12,7015       ;              0            ;              0
12,9212       ;              0            ;              0
13,1711       ;              0            ;              0
13,4419       ;              0            ;              0
13,7548       ;              0            ;              0
14,0915       ;              0            ;              0
14,4190       ;              0            ;              0
14,7060       ;              0            ;              0
14,9089       ;              0            ;              0
15,0178       ;              0            ;              0
15,0778       ;              0            ;              0
15,0986       ;              1            ;              4
15,0575       ;              0            ;              0
14,9315       ;              0            ;              0
14,7258       ;              0            ;              0
14,4977       ;              0            ;              0
14,2343       ;              0            ;              0
13,9931       ;              0            ;              0
13,7328       ;              0            ;              0
13,4947       ;              0            ;              0
13,2394       ;              0            ;              0
13,0027       ;              0            ;              0
12,7621       ;              0            ;              0
12,5428       ;              0            ;              0
12,3465       ;              0            ;              0
12,1714       ;              0            ;              0
12,0038       ;              0            ;              0
11,8638       ;              0            ;              0
11,7432       ;              0            ;              0
11,6568       ;              0            ;              0
11,5788       ;              0            ;              0
11,5104       ;              0            ;              0
11,4555       ;              0            ;              0
11,4174       ;              0            ;              0
11,4026       ;              0            ;              0
11,3864       ;              0            ;              0
11,3729       ;              0            ;              0
11,3514       ;              0            ;              0
11,3265       ;              0            ;              0
11,2944       ;              0            ;              0
11,2692       ;              0            ;              0
11,2437       ;              0            ;              0
11,2162       ;              0            ;              0
11,1890       ;              0            ;              0
11,1674       ;              0            ;              0
11,1336       ;              0            ;              0
11,0992       ;              0            ;              0
